date,product,quantity,revenue,category
2017-11-21,Chocolate,20,2400,Snacks
2017-11-22,Chocolate,14,1680,Snacks
2017-11-23,Chocolate,23,2760,Snacks
2017-11-24,Chocolate,24,2880,Snacks
2017-11-25,Chocolate,25,3000,Snacks
2017-11-26,Chocolate,32,3840,Snacks
2017-11-27,Chocolate,20,2400,Snacks
2017-11-28,Chocolate,18,2160,Snacks
2017-11-29,Chocolate,9,1080,Snacks
2017-11-30,Chocolate,20,2400,Snacks
2017-12-01,Chocolate,13,1560,Snacks
2017-12-02,Chocolate,18,2160,Snacks
2017-12-03,Chocolate,19,2280,Snacks
2017-12-04,Chocolate,13,1560,Snacks
2017-12-05,Chocolate,16,1920,Snacks
2017-12-06,Chocolate,15,1800,Snacks
2017-12-07,Chocolate,10,1200,Snacks
2017-12-08,Chocolate,6,720,Snacks
2017-12-09,Chocolate,14,1680,Snacks
2017-12-10,Chocolate,18,2160,Snacks
2017-12-11,Chocolate,11,1320,Snacks
2017-12-12,Chocolate,13,1560,Snacks
2017-12-13,Chocolate,16,1920,Snacks
2017-12-14,Chocolate,9,1080,Snacks
2017-12-15,Chocolate,23,2760,Snacks
2017-12-16,Chocolate,23,2760,Snacks
2017-12-17,Chocolate,16,1920,Snacks
2017-12-18,Chocolate,10,1200,Snacks
2017-12-19,Chocolate,9,1080,Snacks
2017-12-20,Chocolate,11,1320,Snacks
2017-12-21,Chocolate,14,1680,Snacks
2017-12-22,Chocolate,6,720,Snacks
2017-12-23,Chocolate,19,2280,Snacks
2017-12-24,Chocolate,15,1800,Snacks
2017-12-25,Chocolate,12,1440,Snacks
2017-12-26,Chocolate,10,1200,Snacks
2017-12-27,Chocolate,6,720,Snacks
2017-12-28,Chocolate,15,1800,Snacks
2017-12-29,Chocolate,17,2040,Snacks
2017-12-30,Chocolate,22,2640,Snacks
2017-12-31,Chocolate,17,2040,Snacks
